[2025-03-22 11:49:51,111][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 11:49:51,754][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_11-49-46/checkpoints/best.pt
[2025-03-22 14:49:33,507][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/model_5.safetensors
[2025-03-22 14:49:33,507][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/model_6.safetensors
[2025-03-22 14:49:34,039][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/optimizer.bin
[2025-03-22 14:49:34,039][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/optimizer_1.bin
[2025-03-22 14:49:34,039][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/sampler.bin
[2025-03-22 14:49:34,040][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/sampler_1.bin
[2025-03-22 14:49:34,041][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0000.pt/random_states_0.pkl
[2025-03-22 14:49:35,611][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:36,312][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:49:36,881][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:49:36,981][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:49:36,981][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:49:36,981][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:49:36,982][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:49:36,982][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:49:36,982][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:49:37,992][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:49:37,993][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:49:37,993][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:49:37,994][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:49:37,996][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:49:37,997][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt
[2025-03-22 14:49:38,340][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model.safetensors
[2025-03-22 14:49:38,414][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_1.safetensors
[2025-03-22 14:49:38,415][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_2.safetensors
[2025-03-22 14:49:38,415][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_3.safetensors
[2025-03-22 14:49:38,415][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_4.safetensors
[2025-03-22 14:49:38,415][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_5.safetensors
[2025-03-22 14:49:38,415][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/model_6.safetensors
[2025-03-22 14:49:38,931][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/optimizer.bin
[2025-03-22 14:49:38,932][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/optimizer_1.bin
[2025-03-22 14:49:38,932][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/sampler.bin
[2025-03-22 14:49:38,932][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/sampler_1.bin
[2025-03-22 14:49:38,933][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0001.pt/random_states_0.pkl
[2025-03-22 14:49:40,496][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:41,179][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt
[2025-03-22 14:49:41,487][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model.safetensors
[2025-03-22 14:49:41,563][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_1.safetensors
[2025-03-22 14:49:41,564][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_2.safetensors
[2025-03-22 14:49:41,564][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_3.safetensors
[2025-03-22 14:49:41,564][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_4.safetensors
[2025-03-22 14:49:41,564][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_5.safetensors
[2025-03-22 14:49:41,565][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/model_6.safetensors
[2025-03-22 14:49:42,077][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/optimizer.bin
[2025-03-22 14:49:42,078][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/optimizer_1.bin
[2025-03-22 14:49:42,078][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/sampler.bin
[2025-03-22 14:49:42,078][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/sampler_1.bin
[2025-03-22 14:49:42,080][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0002.pt/random_states_0.pkl
[2025-03-22 14:49:43,680][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:44,373][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt
[2025-03-22 14:49:44,724][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model.safetensors
[2025-03-22 14:49:44,798][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_1.safetensors
[2025-03-22 14:49:44,799][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_2.safetensors
[2025-03-22 14:49:44,799][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_3.safetensors
[2025-03-22 14:49:44,799][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_4.safetensors
[2025-03-22 14:49:44,799][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_5.safetensors
[2025-03-22 14:49:44,800][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/model_6.safetensors
[2025-03-22 14:49:45,329][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/optimizer.bin
[2025-03-22 14:49:45,330][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/optimizer_1.bin
[2025-03-22 14:49:45,330][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/sampler.bin
[2025-03-22 14:49:45,330][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/sampler_1.bin
[2025-03-22 14:49:45,331][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0003.pt/random_states_0.pkl
[2025-03-22 14:49:46,900][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:47,619][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt
[2025-03-22 14:49:47,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model.safetensors
[2025-03-22 14:49:48,002][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_1.safetensors
[2025-03-22 14:49:48,002][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_2.safetensors
[2025-03-22 14:49:48,002][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_3.safetensors
[2025-03-22 14:49:48,002][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_4.safetensors
[2025-03-22 14:49:48,003][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_5.safetensors
[2025-03-22 14:49:48,003][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/model_6.safetensors
[2025-03-22 14:49:48,503][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/optimizer.bin
[2025-03-22 14:49:48,504][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/optimizer_1.bin
[2025-03-22 14:49:48,504][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/sampler.bin
[2025-03-22 14:49:48,504][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/sampler_1.bin
[2025-03-22 14:49:48,505][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0004.pt/random_states_0.pkl
[2025-03-22 14:49:50,074][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:50,777][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt
[2025-03-22 14:49:51,075][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model.safetensors
[2025-03-22 14:49:51,136][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_1.safetensors
[2025-03-22 14:49:51,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_2.safetensors
[2025-03-22 14:49:51,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_3.safetensors
[2025-03-22 14:49:51,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_4.safetensors
[2025-03-22 14:49:51,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_5.safetensors
[2025-03-22 14:49:51,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/model_6.safetensors
[2025-03-22 14:49:51,568][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/optimizer.bin
[2025-03-22 14:49:51,569][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/optimizer_1.bin
[2025-03-22 14:49:51,569][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/sampler.bin
[2025-03-22 14:49:51,569][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/sampler_1.bin
[2025-03-22 14:49:51,570][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0005.pt/random_states_0.pkl
[2025-03-22 14:49:53,134][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:53,851][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt
[2025-03-22 14:49:54,159][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model.safetensors
[2025-03-22 14:49:54,230][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_1.safetensors
[2025-03-22 14:49:54,230][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_2.safetensors
[2025-03-22 14:49:54,230][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_3.safetensors
[2025-03-22 14:49:54,231][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_4.safetensors
[2025-03-22 14:49:54,231][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_5.safetensors
[2025-03-22 14:49:54,231][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/model_6.safetensors
[2025-03-22 14:49:54,748][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/optimizer.bin
[2025-03-22 14:49:54,749][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/optimizer_1.bin
[2025-03-22 14:49:54,749][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/sampler.bin
[2025-03-22 14:49:54,749][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/sampler_1.bin
[2025-03-22 14:49:54,751][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0006.pt/random_states_0.pkl
[2025-03-22 14:49:56,316][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:49:57,000][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:49:57,451][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:49:57,537][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:49:57,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:49:57,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:49:57,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:49:57,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:49:57,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:49:58,408][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:49:58,409][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:49:58,409][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:49:58,410][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:49:58,412][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:49:58,413][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt
[2025-03-22 14:49:58,677][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model.safetensors
[2025-03-22 14:49:58,739][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_1.safetensors
[2025-03-22 14:49:58,739][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_2.safetensors
[2025-03-22 14:49:58,740][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_3.safetensors
[2025-03-22 14:49:58,740][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_4.safetensors
[2025-03-22 14:49:58,740][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_5.safetensors
[2025-03-22 14:49:58,740][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/model_6.safetensors
[2025-03-22 14:49:59,183][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/optimizer.bin
[2025-03-22 14:49:59,183][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/optimizer_1.bin
[2025-03-22 14:49:59,184][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/sampler.bin
[2025-03-22 14:49:59,184][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/sampler_1.bin
[2025-03-22 14:49:59,185][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0007.pt/random_states_0.pkl
[2025-03-22 14:50:00,729][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:01,465][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt
[2025-03-22 14:50:01,802][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model.safetensors
[2025-03-22 14:50:01,875][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_1.safetensors
[2025-03-22 14:50:01,875][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_2.safetensors
[2025-03-22 14:50:01,876][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_3.safetensors
[2025-03-22 14:50:01,876][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_4.safetensors
[2025-03-22 14:50:01,876][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_5.safetensors
[2025-03-22 14:50:01,876][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/model_6.safetensors
[2025-03-22 14:50:02,399][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/optimizer.bin
[2025-03-22 14:50:02,400][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/optimizer_1.bin
[2025-03-22 14:50:02,400][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/sampler.bin
[2025-03-22 14:50:02,400][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/sampler_1.bin
[2025-03-22 14:50:02,401][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0008.pt/random_states_0.pkl
[2025-03-22 14:50:03,969][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:04,698][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt
[2025-03-22 14:50:05,001][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model.safetensors
[2025-03-22 14:50:05,074][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_1.safetensors
[2025-03-22 14:50:05,075][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_2.safetensors
[2025-03-22 14:50:05,075][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_3.safetensors
[2025-03-22 14:50:05,075][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_4.safetensors
[2025-03-22 14:50:05,075][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_5.safetensors
[2025-03-22 14:50:05,076][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/model_6.safetensors
[2025-03-22 14:50:05,583][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/optimizer.bin
[2025-03-22 14:50:05,583][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/optimizer_1.bin
[2025-03-22 14:50:05,583][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/sampler.bin
[2025-03-22 14:50:05,584][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/sampler_1.bin
[2025-03-22 14:50:05,585][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0009.pt/random_states_0.pkl
[2025-03-22 14:50:07,150][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:07,862][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt
[2025-03-22 14:50:08,164][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model.safetensors
[2025-03-22 14:50:08,237][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_1.safetensors
[2025-03-22 14:50:08,238][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_2.safetensors
